,GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,CFPARAMS,PLAYER_ID
3779,By Year,2021-22,1610612739,CLE,2022-04-10T00:00:00,66,37,29,0.561,22.1,3.7,8.7,0.432,1.9,5.4,0.357,1.3,2.0,0.664,0.4,1.8,2.2,2.0,1.0,0.8,0.2,0.4,1.9,1.6,10.7,-0.9,18.3,0,0,18.8,2,1,4,2,4,3,4,3,1,2,3,2,2,4,4,4,4,4,4,4,3,4,4,4,3,2,4,4,1,4,264,2021-22,1626224
3780,By Year,2020-21,1610612739,CLE,2021-05-16T00:00:00,59,17,42,0.288,25.6,3.7,9.9,0.374,1.7,5.5,0.306,1.3,1.6,0.8,0.6,2.8,3.4,2.9,1.4,0.9,0.2,0.6,2.0,1.6,10.4,-5.5,20.7,2,0,20.5,5,4,3,4,3,4,2,5,4,1,5,3,3,1,1,3,3,1,3,1,2,2,3,3,4,4,2,2,1,3,264,2020-21,1626224
3781,By Year,2019-20,1610612739,CLE,2020-03-10T00:00:00,65,19,46,0.292,29.4,4.1,9.4,0.437,1.9,4.9,0.383,1.0,1.4,0.67,0.6,3.0,3.6,2.4,1.4,0.8,0.2,0.6,2.5,1.8,11.0,-5.4,20.7,2,0,21.0,3,3,2,3,2,2,3,2,2,3,1,4,4,3,2,2,2,3,2,2,1,3,2,2,2,3,3,2,1,2,264,2019-20,1626224
3782,By Year,2018-19,1610612739,CLE,2019-04-09T00:00:00,76,17,59,0.224,32.2,4.7,11.1,0.427,1.7,4.9,0.348,1.9,2.4,0.779,0.6,4.1,4.7,2.6,1.5,0.8,0.1,0.6,2.6,2.2,13.0,-8.4,23.8,3,0,23.9,1,4,1,5,1,1,1,4,3,4,4,1,1,2,3,1,1,2,1,3,4,1,1,1,1,5,1,1,1,1,264,2018-19,1626224
3783,By Year,2017-18,1610612739,CLE,2018-04-11T00:00:00,61,35,26,0.574,11.0,1.5,3.0,0.484,0.5,1.4,0.368,0.4,0.8,0.565,0.3,1.7,2.0,0.7,0.5,0.4,0.0,0.1,1.3,0.7,3.9,0.6,8.0,0,0,7.9,4,2,5,1,5,5,5,1,5,5,2,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,4,1,5,264,2017-18,1626224
3784,By Year,2021-22,1610612737,ATL,2021-12-29T00:00:00,3,0,3,0.0,4.3,0.0,1.3,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.3,0.7,1.0,1.0,0.3,0.0,0.0,0.3,0.3,1.0,0.0,3.7,2.4,0,0,2.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1627760
3785,By Year,2021-22,1610612764,WAS,2022-04-10T00:00:00,7,1,6,0.143,5.6,0.6,1.6,0.364,0.3,0.9,0.333,0.6,0.6,1.0,0.0,0.1,0.1,1.0,0.4,0.0,0.0,0.1,1.3,0.6,2.0,-0.9,3.2,0,0,3.4,2,2,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,2,264,2021-22,1630216
3786,By Year,2020-21,1610612764,WAS,2021-05-14T00:00:00,22,10,12,0.455,4.5,0.6,1.5,0.424,0.4,0.8,0.471,0.2,0.3,0.833,0.0,0.4,0.4,0.5,0.2,0.1,0.0,0.0,0.4,0.2,1.9,-2.2,3.4,0,0,3.5,1,1,1,1,2,1,2,1,1,2,1,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,1,1,1,264,2020-21,1630216
3787,By Year,2021-22,1610612765,DET,2022-01-28T00:00:00,9,3,6,0.333,17.2,2.1,5.1,0.413,0.4,1.9,0.235,1.1,1.1,1.0,0.6,1.6,2.1,0.4,0.7,0.6,0.2,0.2,1.9,1.3,5.8,-1.7,10.6,0,0,10.3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,264,2021-22,1630199
3788,By Year,2020-21,1610612754,IND,2021-05-15T00:00:00,24,10,14,0.417,3.9,0.5,1.8,0.302,0.1,0.5,0.231,0.3,0.4,0.778,0.3,0.5,0.8,0.0,0.0,0.0,0.1,0.4,0.6,0.3,1.5,0.8,2.9,0,0,2.8,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,1,1,2,264,2020-21,1630199
3789,By Year,2021-22,1610612765,DET,2022-04-10T00:00:00,4,1,3,0.25,19.8,2.3,7.5,0.3,1.0,4.0,0.25,0.3,0.3,1.0,0.5,1.0,1.5,3.5,1.3,0.5,0.0,1.3,1.0,0.5,5.8,-3.0,13.1,0,0,12.8,3,3,3,3,1,1,1,3,1,1,3,3,3,1,1,2,1,1,1,1,3,1,1,2,1,3,1,1,1,1,264,2021-22,1629035
3790,By Year,2020-21,1610612738,BOS,2021-05-16T00:00:00,31,14,17,0.452,8.9,1.5,3.6,0.423,0.6,2.0,0.286,0.4,0.4,0.846,0.1,0.7,0.8,0.5,0.2,0.2,0.0,0.2,0.8,0.4,4.0,-0.8,6.2,0,0,6.4,2,2,1,2,3,2,2,1,3,3,2,1,2,2,3,3,3,3,3,3,2,3,3,3,2,1,3,1,1,3,264,2020-21,1629035
3791,By Year,2019-20,1610612738,BOS,2020-08-13T00:00:00,37,25,12,0.676,9.5,1.1,3.5,0.328,0.6,2.1,0.316,0.4,0.5,0.684,0.2,1.1,1.3,0.6,0.4,0.3,0.1,0.2,0.9,0.5,3.3,-1.3,6.7,0,0,6.7,1,1,2,1,2,3,3,2,2,2,1,2,1,3,2,1,2,2,2,2,1,2,2,1,3,2,2,1,1,2,264,2019-20,1629035
3792,By Year,2021-22,1610612747,LAL,2022-04-05T00:00:00,69,27,42,0.391,26.0,4.6,10.5,0.441,2.2,5.8,0.375,1.9,2.3,0.83,0.9,3.3,4.2,1.0,0.9,0.7,0.8,0.3,2.4,1.7,13.3,-1.3,23.3,1,0,23.5,9,17,2,19,19,20,20,11,4,4,6,18,18,6,17,19,19,19,19,17,1,20,18,18,20,17,18,18,3,19,264,2021-22,2546
3793,By Year,2020-21,1610612757,POR,2021-05-16T00:00:00,69,39,30,0.565,24.5,4.7,11.3,0.421,1.9,4.7,0.409,2.0,2.2,0.89,0.5,2.6,3.1,1.5,0.9,0.7,0.6,0.3,2.1,1.9,13.4,-0.3,22.1,0,0,22.4,9,9,8,9,20,19,19,18,8,7,2,17,19,1,20,20,20,16,18,18,7,19,20,17,19,15,20,19,3,20,264,2020-21,2546
3794,By Year,2019-20,1610612757,POR,2020-08-13T00:00:00,58,28,30,0.483,32.8,5.8,13.5,0.43,1.5,3.9,0.385,2.3,2.8,0.845,1.2,5.1,6.3,1.5,1.7,0.8,0.5,0.8,2.9,2.8,15.4,0.3,27.5,5,0,27.4,15,16,8,14,16,17,17,16,10,11,4,16,16,4,15,6,10,17,16,14,13,14,9,14,17,13,17,14,3,17,264,2019-20,2546
3795,By Year,2018-19,1610612745,HOU,2018-11-08T00:00:00,10,4,6,0.4,29.4,4.9,12.1,0.405,2.1,6.4,0.328,1.5,2.2,0.682,0.9,4.5,5.4,0.5,0.8,0.4,0.7,0.4,3.2,2.1,13.4,-6.3,23.1,0,0,23.6,20,20,20,17,18,18,18,19,5,1,15,20,20,20,16,13,17,20,20,20,2,18,4,15,18,20,19,19,3,18,264,2018-19,2546
3796,By Year,2017-18,1610612760,OKC,2018-04-11T00:00:00,78,46,32,0.59,32.1,6.1,15.0,0.404,2.2,6.1,0.357,1.9,2.5,0.767,0.9,4.9,5.8,1.3,1.3,0.6,0.6,0.7,2.5,2.0,16.2,3.5,27.5,6,0,27.9,3,4,7,6,17,16,16,20,3,3,9,19,17,19,18,9,15,18,17,19,4,16,16,16,16,4,16,11,3,16,264,2017-18,2546
3797,By Year,2016-17,1610612752,NYK,2017-04-12T00:00:00,74,29,45,0.392,34.3,8.1,18.8,0.433,2.0,5.7,0.359,4.1,4.9,0.833,0.8,5.1,5.9,2.9,2.1,0.8,0.5,0.5,2.7,3.7,22.4,-3.1,35.6,7,0,35.8,7,13,1,18,14,10,10,13,6,5,8,15,15,5,19,8,14,10,15,15,14,17,15,13,12,19,13,10,3,13,264,2016-17,2546
3798,By Year,2015-16,1610612752,NYK,2016-04-10T00:00:00,72,32,40,0.444,35.1,7.9,18.2,0.434,1.5,4.3,0.339,4.6,5.6,0.829,1.4,6.4,7.7,4.2,2.4,0.9,0.5,1.1,2.5,4.4,21.8,-0.6,39.1,22,0,38.0,8,12,4,16,11,13,13,12,11,10,12,14,14,9,14,1,2,1,12,12,8,11,17,12,13,16,8,1,3,9,264,2015-16,2546
3799,By Year,2014-15,1610612752,NYK,2015-02-09T00:00:00,40,10,30,0.25,35.7,9.0,20.2,0.444,1.5,4.5,0.341,4.7,5.9,0.797,1.8,4.8,6.6,3.1,2.2,1.0,0.4,0.9,2.2,5.1,24.2,-2.7,38.7,5,0,38.2,18,19,8,20,9,8,5,9,9,9,11,13,13,14,8,11,8,8,14,9,17,13,19,10,9,18,9,14,3,8,264,2014-15,2546
3800,By Year,2013-14,1610612752,NYK,2014-04-13T00:00:00,77,35,42,0.455,38.7,9.6,21.3,0.452,2.2,5.4,0.402,6.0,7.0,0.848,1.9,6.2,8.1,3.1,2.6,1.2,0.7,0.9,2.9,5.7,27.4,1.4,45.0,22,0,44.6,4,11,2,15,1,4,4,6,2,6,3,9,9,3,6,2,1,7,11,3,3,12,10,6,4,10,1,1,3,1,264,2013-14,2546
3801,By Year,2012-13,1610612752,NYK,2013-04-14T00:00:00,67,47,20,0.701,37.0,10.0,22.2,0.449,2.3,6.2,0.379,6.3,7.6,0.83,2.0,4.9,6.9,2.6,2.6,0.8,0.5,1.3,3.1,6.2,28.7,4.6,41.9,10,0,42.9,12,1,18,1,4,2,2,8,1,2,5,5,6,7,5,10,5,15,10,16,12,7,6,3,2,2,4,7,3,2,264,2012-13,2546
3802,By Year,2011-12,1610612752,NYK,2012-04-25T00:00:00,55,29,26,0.527,34.1,8.0,18.6,0.43,1.2,3.7,0.335,5.4,6.7,0.804,1.6,4.7,6.3,3.6,2.6,1.1,0.4,1.3,2.8,5.1,22.6,2.0,37.7,8,1,36.9,16,13,14,11,15,12,11,15,12,12,13,11,11,13,10,12,11,3,9,7,15,8,12,9,11,8,11,9,1,12,264,2011-12,2546
3803,By Year,2010-11,-1,TOT,2011-04-12T00:00:00,77,43,34,0.558,35.7,8.9,19.5,0.455,1.2,3.3,0.378,6.6,7.9,0.838,1.5,5.8,7.3,2.9,2.7,0.9,0.6,1.4,2.9,5.5,25.6,2.4,40.4,18,0,40.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2010-11,2546
3804,By Year,2010-11,1610612752,NYK,2011-04-12T00:00:00,27,14,13,0.519,36.2,9.1,19.9,0.461,2.0,4.6,0.424,6.1,7.0,0.872,1.5,5.2,6.7,3.0,2.4,0.9,0.6,0.8,3.3,5.0,26.3,1.2,41.0,6,0,41.0,19,18,19,13,8,7,6,4,7,8,1,7,10,2,13,5,7,9,13,10,6,15,1,11,6,11,6,11,3,5,264,2010-11,2546
3805,By Year,2010-11,1610612743,DEN,2011-02-16T00:00:00,50,29,21,0.58,35.5,8.7,19.3,0.452,0.8,2.5,0.333,6.9,8.3,0.823,1.5,6.1,7.6,2.8,2.8,0.9,0.6,1.7,2.7,5.7,25.2,3.1,40.1,12,0,39.4,17,13,16,7,10,9,8,7,16,16,14,4,4,10,11,3,3,11,7,13,5,1,14,5,8,5,7,4,3,7,264,2010-11,2546
3806,By Year,2009-10,1610612743,DEN,2010-04-13T00:00:00,69,45,24,0.652,38.2,10.0,21.8,0.458,0.9,2.7,0.316,7.4,8.9,0.83,2.2,4.4,6.6,3.2,3.0,1.3,0.4,1.6,3.3,6.6,28.2,4.1,43.0,10,0,42.2,9,5,15,3,3,3,3,5,14,13,17,1,1,8,3,14,9,6,3,1,16,5,3,1,3,3,2,7,3,4,264,2009-10,2546
3807,By Year,2008-09,1610612743,DEN,2009-04-15T00:00:00,66,45,21,0.682,34.5,8.1,18.3,0.443,1.0,2.6,0.371,5.6,7.1,0.793,1.6,5.2,6.8,3.4,3.0,1.1,0.4,1.2,3.0,5.4,22.8,4.6,37.5,12,0,36.9,13,5,16,2,13,11,12,10,13,15,7,10,8,16,9,4,6,4,4,6,19,9,8,7,10,1,12,4,3,11,264,2008-09,2546
3808,By Year,2007-08,1610612743,DEN,2008-04-16T00:00:00,77,47,30,0.61,36.4,9.5,19.2,0.492,0.8,2.1,0.354,6.0,7.7,0.786,2.3,5.1,7.4,3.4,3.3,1.3,0.5,1.2,3.3,5.4,25.7,2.1,41.7,22,0,40.8,4,1,8,5,7,5,9,1,17,18,10,8,5,17,1,7,4,4,2,2,10,10,2,8,7,7,5,1,3,6,264,2007-08,2546
3809,By Year,2006-07,1610612743,DEN,2007-04-16T00:00:00,65,37,28,0.569,38.2,10.6,22.4,0.476,0.6,2.3,0.268,7.1,8.7,0.808,2.2,3.8,6.0,3.8,3.6,1.2,0.4,1.6,3.1,5.9,28.9,1.4,42.9,4,1,42.5,14,10,12,8,2,1,1,3,18,17,18,3,3,12,4,16,13,2,1,4,20,3,5,4,1,9,3,16,1,3,264,2006-07,2546
3810,By Year,2005-06,1610612743,DEN,2006-04-17T00:00:00,80,44,36,0.55,36.8,9.5,19.7,0.481,0.5,1.9,0.243,7.2,8.9,0.808,1.5,3.4,4.9,2.7,2.7,1.1,0.5,1.5,2.9,6.4,26.5,0.1,38.6,6,0,37.9,2,7,6,10,5,6,7,2,20,20,20,2,2,11,12,18,18,13,8,8,9,6,11,2,5,14,10,11,3,10,264,2005-06,2546
3811,By Year,2004-05,1610612743,DEN,2005-04-19T00:00:00,75,47,28,0.627,34.8,7.1,16.4,0.431,0.6,2.1,0.266,6.1,7.6,0.796,1.9,3.8,5.7,2.6,3.0,0.9,0.4,1.6,3.1,0.0,20.8,2.2,32.4,4,0,32.2,6,1,12,4,12,15,15,14,19,19,19,6,7,15,7,17,16,14,6,11,18,3,7,19,15,6,15,16,3,15,264,2004-05,2546
3812,By Year,2003-04,1610612743,DEN,2004-04-14T00:00:00,82,43,39,0.524,36.5,7.6,17.9,0.426,0.8,2.6,0.322,5.0,6.4,0.777,2.2,3.8,6.1,2.8,3.0,1.2,0.5,1.7,2.7,0.0,21.0,0.8,34.5,11,0,34.1,1,8,5,12,6,14,14,17,15,14,16,12,12,18,2,15,12,12,5,5,11,2,13,20,14,12,14,6,3,14,264,2003-04,2546
3813,By Year,2021-22,-1,TOT,2022-01-03T00:00:00,5,3,2,0.6,4.7,0.2,1.8,0.111,0.0,0.2,0.0,0.4,0.4,1.0,0.2,0.4,0.6,1.0,0.6,0.2,0.0,0.0,0.0,0.2,0.8,-4.0,3.0,0,0,2.8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1630637
3814,By Year,2021-22,1610612743,DEN,2022-01-03T00:00:00,2,1,1,0.5,2.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,1.0,0,0,1.0,2,2,1,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,1,2,264,2021-22,1630637
3815,By Year,2021-22,1610612742,DAL,2021-12-31T00:00:00,3,2,1,0.667,6.4,0.0,2.3,0.0,0.0,0.3,0.0,0.7,0.7,1.0,0.3,0.7,1.0,1.7,1.0,0.3,0.0,0.0,0.0,0.3,0.7,-5.3,4.4,0,0,4.0,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,264,2021-22,1630637
3816,By Year,2021-22,-1,TOT,2022-04-10T00:00:00,58,23,35,0.397,30.7,6.5,14.7,0.444,1.4,4.4,0.32,2.5,3.3,0.756,0.7,2.9,3.7,4.3,1.9,0.9,0.4,0.9,2.3,2.9,17.0,-1.1,29.8,1,0,28.9,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,1,2,264,2021-22,1627747
3817,By Year,2021-22,1610612739,CLE,2022-04-10T00:00:00,19,8,11,0.421,29.8,5.3,12.2,0.435,1.1,3.5,0.313,1.8,2.5,0.745,0.7,2.7,3.4,3.9,1.7,0.8,0.3,0.7,2.1,2.3,13.6,-2.3,25.1,0,0,24.2,7,7,7,5,3,5,5,5,7,6,7,7,7,4,6,8,7,6,6,8,6,4,4,7,6,7,6,6,2,6,264,2021-22,1627747
3818,By Year,2021-22,1610612754,IND,2022-02-04T00:00:00,39,15,24,0.385,31.1,7.1,15.9,0.447,1.6,4.8,0.323,2.8,3.7,0.76,0.8,3.1,3.8,4.4,1.9,0.9,0.5,1.0,2.3,3.2,18.7,-0.5,32.1,1,0,31.2,5,5,3,6,2,3,4,2,4,4,4,3,3,3,4,4,4,3,5,6,3,1,2,3,3,4,3,5,2,4,264,2021-22,1627747
3819,By Year,2020-21,-1,TOT,2021-05-16T00:00:00,47,24,23,0.511,31.6,7.6,17.3,0.441,1.8,5.5,0.326,3.1,3.8,0.811,0.7,3.9,4.6,5.2,2.2,1.4,0.6,0.8,2.2,3.1,20.2,-0.1,37.4,6,0,35.8,2,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,264,2020-21,1627747
3820,By Year,2020-21,1610612754,IND,2021-05-16T00:00:00,35,18,17,0.514,32.9,7.8,17.5,0.443,1.8,5.6,0.318,3.4,4.2,0.822,0.7,4.0,4.6,4.9,2.2,1.5,0.7,0.9,2.4,3.4,20.7,-1.4,38.1,4,0,36.5,6,4,6,1,1,1,1,3,3,1,6,1,2,1,7,1,1,2,2,1,1,3,1,2,1,5,1,1,2,1,264,2020-21,1627747
3821,By Year,2020-21,1610612751,BKN,2021-01-12T00:00:00,12,6,6,0.5,27.8,7.3,16.7,0.435,1.8,5.3,0.349,2.2,2.8,0.765,0.8,3.5,4.3,6.0,2.2,1.1,0.5,0.6,1.7,2.3,18.5,3.8,35.3,2,0,33.8,8,8,8,2,5,2,2,6,1,2,2,4,5,2,3,2,2,1,3,4,2,7,7,6,4,1,2,3,2,2,264,2020-21,1627747
3822,By Year,2019-20,1610612751,BKN,2020-08-13T00:00:00,45,21,24,0.467,29.6,6.9,16.3,0.425,1.8,4.9,0.364,3.1,4.4,0.711,1.1,3.1,4.2,4.4,2.6,1.2,0.2,0.9,1.8,3.6,18.7,-0.1,32.0,2,1,31.9,3,2,3,4,4,4,3,8,2,3,1,2,1,7,1,3,3,4,1,2,7,2,6,1,2,2,4,3,1,3,264,2019-20,1627747
3823,By Year,2018-19,1610612751,BKN,2019-04-10T00:00:00,40,19,21,0.475,26.6,5.2,12.1,0.429,1.2,3.9,0.312,2.1,3.1,0.691,0.9,2.9,3.8,3.9,1.7,1.1,0.4,0.7,1.9,2.8,13.7,-0.3,26.5,0,0,25.4,4,3,5,3,6,6,6,7,5,5,8,5,4,8,2,6,5,7,7,5,4,5,5,4,5,3,5,6,2,5,264,2018-19,1627747
3824,By Year,2017-18,1610612751,BKN,2018-04-11T00:00:00,71,25,46,0.352,26.2,4.5,10.4,0.435,1.2,3.5,0.347,1.9,2.6,0.711,0.7,2.9,3.7,4.2,2.2,1.2,0.3,0.7,2.2,2.6,12.1,-3.7,25.0,3,0,24.1,1,1,1,7,7,7,7,4,6,7,3,6,6,6,5,5,6,5,4,3,5,6,3,5,7,8,7,2,2,7,264,2017-18,1627747
3825,By Year,2016-17,1610612751,BKN,2017-04-12T00:00:00,57,15,42,0.263,21.7,3.0,6.7,0.45,1.0,3.2,0.321,1.2,1.6,0.72,0.4,2.9,3.3,1.9,1.0,0.9,0.1,0.2,1.6,1.5,8.2,-1.6,17.0,0,0,16.5,2,5,2,8,8,8,8,1,8,8,5,8,8,5,8,7,8,8,8,7,8,8,8,8,8,6,8,6,2,8,264,2016-17,1627747
3826,By Year,2021-22,1610612756,PHX,2022-04-06T00:00:00,58,46,12,0.793,22.0,4.1,10.1,0.409,1.2,3.6,0.336,1.3,1.5,0.843,0.4,2.6,3.0,4.9,1.8,0.7,0.3,0.6,2.1,1.7,10.8,2.6,22.9,3,0,21.9,2,1,5,2,3,1,1,6,3,2,5,1,2,5,3,2,2,1,1,4,3,2,2,1,2,3,1,1,1,2,264,2021-22,1626166
3827,By Year,2020-21,1610612756,PHX,2021-05-16T00:00:00,60,42,18,0.7,18.0,3.2,6.6,0.484,1.2,2.8,0.44,0.8,0.9,0.893,0.3,2.1,2.4,3.6,1.0,0.6,0.3,0.3,1.6,1.1,8.4,3.0,18.3,1,0,17.4,1,3,2,4,5,4,4,3,4,6,2,3,3,2,6,3,4,3,7,7,4,5,6,4,4,2,4,2,1,4,264,2020-21,1626166
3828,By Year,2019-20,1610612756,PHX,2020-08-13T00:00:00,8,8,0,1.0,22.9,4.1,8.5,0.485,1.9,3.6,0.517,0.8,0.9,0.857,0.5,3.4,3.9,3.0,1.4,1.0,0.3,0.4,2.5,1.1,10.9,11.1,22.4,0,0,22.1,9,5,9,1,2,2,3,2,1,3,1,4,4,4,2,1,1,4,3,2,5,4,1,2,1,1,2,4,1,1,264,2019-20,1626166
3829,By Year,2018-19,-1,TOT,2019-01-23T00:00:00,40,7,33,0.175,17.8,2.4,5.6,0.43,0.6,2.1,0.298,0.8,1.0,0.805,0.3,1.5,1.8,2.7,1.1,0.7,0.2,0.2,1.6,1.1,6.3,-5.6,14.0,0,0,13.2,1,2,1,2,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,264,2018-19,1626166
3830,By Year,2018-19,1610612739,CLE,2019-01-23T00:00:00,9,1,8,0.111,19.6,3.0,6.1,0.491,1.0,2.8,0.36,1.2,1.8,0.688,0.3,1.8,2.1,2.6,1.2,0.9,0.3,0.0,1.7,1.1,8.2,-0.7,17.0,0,0,16.3,8,9,7,9,4,5,6,1,5,5,4,2,1,8,4,5,5,6,4,3,2,8,5,3,5,5,5,4,1,5,264,2018-19,1626166
3831,By Year,2018-19,1610612741,CHI,2019-01-02T00:00:00,31,6,25,0.194,17.3,2.2,5.4,0.411,0.5,1.9,0.271,0.7,0.8,0.88,0.3,1.4,1.7,2.7,1.1,0.6,0.2,0.2,1.6,1.0,5.7,-7.0,13.2,0,0,12.3,4,7,1,8,6,6,8,4,9,9,9,5,5,3,5,8,6,5,6,5,7,6,7,6,6,9,6,4,1,6,264,2018-19,1626166
3832,By Year,2017-18,1610612741,CHI,2018-04-11T00:00:00,25,7,18,0.28,23.3,3.5,8.6,0.405,1.4,3.6,0.385,0.5,0.6,0.75,0.7,2.0,2.8,4.5,1.4,1.0,0.4,0.8,1.8,1.0,8.8,-3.6,21.7,1,0,20.3,5,6,2,7,1,3,2,7,2,1,3,6,6,7,1,4,3,2,2,1,1,1,4,5,3,8,3,2,1,3,264,2017-18,1626166
3833,By Year,2016-17,-1,TOT,2017-04-06T00:00:00,31,16,15,0.516,14.9,2.1,6.2,0.332,0.9,2.8,0.314,0.2,0.3,0.625,0.1,1.5,1.5,1.8,0.9,0.5,0.1,0.3,1.7,0.6,5.2,-2.2,10.5,0,0,10.5,2,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,264,2016-17,1626166
3834,By Year,2016-17,1610612741,CHI,2017-04-06T00:00:00,11,5,6,0.455,12.9,1.9,5.7,0.333,1.0,3.1,0.324,0.1,0.4,0.25,0.1,1.5,1.5,1.4,1.2,0.4,0.0,0.0,1.3,0.5,4.9,-2.7,8.7,0,0,9.5,7,8,8,6,8,9,7,8,5,4,7,9,8,9,9,6,8,9,5,9,9,8,9,9,9,7,9,4,1,9,264,2016-17,1626166
3835,By Year,2016-17,1610612760,OKC,2017-02-15T00:00:00,20,11,9,0.55,16.0,2.2,6.5,0.331,0.8,2.6,0.308,0.2,0.2,1.0,0.1,1.5,1.6,2.0,0.8,0.5,0.2,0.4,1.9,0.7,5.3,-2.0,11.5,0,0,11.1,6,4,6,5,7,7,5,9,7,7,8,8,9,1,8,7,7,7,8,8,6,3,3,7,7,6,7,4,1,7,264,2016-17,1626166
3836,By Year,2015-16,1610612760,OKC,2016-04-12T00:00:00,57,44,13,0.772,12.2,2.0,4.9,0.41,0.6,1.9,0.324,0.3,0.4,0.792,0.2,1.3,1.5,1.9,0.8,0.6,0.1,0.2,1.4,0.5,5.0,-0.5,11.0,0,0,10.5,3,2,4,3,9,8,9,5,8,8,6,7,7,6,7,9,9,8,9,6,8,7,8,8,8,4,8,4,1,8,264,2015-16,1626166
3837,By Year,2021-22,1610612737,ATL,2021-12-31T00:00:00,2,1,1,0.5,21.7,5.0,7.5,0.667,0.5,1.5,0.333,1.0,1.5,0.667,1.0,2.0,3.0,1.5,0.0,0.5,0.5,0.0,2.5,1.0,11.5,-1.0,20.4,0,0,18.5,2,1,2,1,2,1,2,1,2,2,1,1,1,1,2,2,2,1,2,1,2,2,2,1,1,1,2,2,1,2,264,2021-22,1628419
3838,By Year,2020-21,1610612745,HOU,2021-05-16T00:00:00,4,1,3,0.25,21.8,4.8,8.3,0.576,1.0,3.3,0.308,0.3,1.0,0.25,1.3,4.0,5.3,1.3,0.8,0.5,1.0,0.5,2.8,0.8,10.8,-2.8,22.7,1,0,21.3,1,1,1,2,1,2,1,2,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,264,2020-21,1628419
3839,By Year,2021-22,1610612757,POR,2021-12-31T00:00:00,3,0,3,0.0,15.3,1.7,4.7,0.357,0.7,2.0,0.333,0.7,0.7,1.0,2.0,3.0,5.0,1.0,0.0,0.0,0.3,0.0,2.3,0.7,4.7,2.7,13.2,0,0,12.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1630787
3840,By Year,2021-22,1610612756,PHX,2022-04-10T00:00:00,66,50,16,0.758,26.2,4.2,9.2,0.46,2.5,5.9,0.425,1.5,1.7,0.86,0.6,3.5,4.1,1.5,0.7,0.9,0.2,0.4,1.7,1.6,12.5,3.3,22.3,0,0,22.8,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,2,1,1,264,2021-22,1629661
