,GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,CFPARAMS,PLAYER_ID
339,By Year,2019-20,-1,TOT,2020-08-11T00:00:00,62,17,45,0.274,47.4,7.6,15.7,0.486,2.0,5.2,0.391,2.0,2.3,0.86,2.1,5.0,7.2,2.5,1.5,1.4,0.4,1.1,2.7,1.8,19.3,-7.9,35.8,1,0,34.7,1,1,1,1,2,1,1,1,1,1,1,2,2,1,2,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,264,2019-20,203922
340,By Year,2019-20,1610612755,PHI,2020-08-11T00:00:00,14,7,7,0.5,48.6,7.9,15.3,0.518,1.6,4.9,0.333,2.0,2.2,0.917,2.7,5.2,7.9,2.0,0.9,1.6,0.4,1.1,3.2,2.0,19.4,-1.1,36.9,0,0,34.9,8,7,9,5,2,1,2,1,5,5,6,5,8,1,2,3,2,6,8,3,6,4,2,7,1,5,1,3,1,1,264,2019-20,203922
341,By Year,2019-20,1610612744,GSW,2020-02-03T00:00:00,48,10,38,0.208,47.2,7.6,15.8,0.481,2.1,5.3,0.4,2.0,2.3,0.851,2.1,5.0,7.0,2.6,1.6,1.4,0.4,1.1,2.6,1.7,19.3,-9.1,35.6,1,0,34.7,2,5,1,7,8,2,1,2,1,2,2,6,7,3,3,4,4,1,3,4,4,3,5,8,2,8,2,2,1,2,264,2019-20,203922
342,By Year,2018-19,1610612765,DET,2019-04-10T00:00:00,47,24,23,0.511,48.3,5.9,13.9,0.42,1.4,4.9,0.29,2.5,3.2,0.8,1.3,4.3,5.6,1.7,1.4,1.1,0.6,1.1,3.6,2.7,15.7,-0.9,28.7,0,0,27.9,3,2,4,3,5,4,4,7,6,3,8,4,3,5,8,8,8,7,4,7,3,2,1,3,4,4,6,3,1,6,264,2018-19,203922
343,By Year,2017-18,1610612754,IND,2018-04-10T00:00:00,23,14,9,0.609,48.5,5.2,12.2,0.424,2.0,4.9,0.412,1.3,1.6,0.818,1.6,3.7,5.3,2.4,0.7,1.9,0.1,0.7,2.0,2.2,13.6,-0.1,29.0,0,0,27.4,6,4,7,1,3,8,7,6,3,4,1,8,9,4,6,9,9,5,9,1,8,6,9,6,8,3,5,3,1,7,264,2017-18,203922
344,By Year,2016-17,1610612754,IND,2017-03-22T00:00:00,69,35,34,0.507,48.4,5.4,11.5,0.467,1.7,4.2,0.392,1.8,2.6,0.711,1.9,6.4,8.3,1.6,1.3,1.4,0.7,0.6,2.1,2.4,14.2,-2.5,31.6,3,0,30.0,1,1,2,4,4,6,8,3,4,6,3,7,5,7,4,1,1,8,7,5,2,8,7,5,6,6,4,1,1,4,264,2016-17,203922
345,By Year,2015-16,1610612754,IND,2016-04-13T00:00:00,45,24,21,0.533,49.1,6.3,14.6,0.43,1.4,3.6,0.378,2.6,3.8,0.692,1.2,5.4,6.6,2.5,1.7,1.6,0.9,1.4,2.0,3.4,16.5,-3.6,33.9,0,0,31.9,4,2,5,2,1,3,3,4,7,8,4,3,2,8,9,2,5,4,2,2,1,1,8,2,3,7,3,3,1,3,264,2015-16,203922
346,By Year,2014-15,-1,TOT,2015-04-15T00:00:00,35,2,33,0.057,48.2,4.8,12.4,0.388,0.9,3.5,0.263,3.0,4.4,0.667,2.8,4.4,7.2,2.0,2.0,1.1,0.2,0.6,2.8,3.0,13.5,5.0,27.0,0,0,26.2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,2,1,2,2,2,1,1,2,1,2,2,1,2,264,2014-15,203922
347,By Year,2014-15,1610612755,PHI,2015-04-15T00:00:00,10,1,9,0.1,48.2,5.7,13.5,0.419,1.3,4.1,0.308,1.3,2.5,0.5,3.5,4.4,7.9,2.5,2.5,0.9,0.3,0.6,3.1,1.3,13.8,2.8,28.3,0,0,28.0,9,8,7,8,7,5,5,8,8,7,7,9,6,9,1,6,3,3,1,8,7,7,3,9,7,2,7,3,1,5,264,2014-15,203922
348,By Year,2014-15,1610612750,MIN,2015-02-27T00:00:00,25,1,24,0.04,48.2,3.6,10.8,0.333,0.4,2.7,0.167,5.4,7.2,0.75,1.8,4.5,6.3,1.3,1.3,1.3,0.0,0.4,2.2,5.4,13.0,8.1,25.2,0,0,23.8,5,8,3,9,6,9,9,9,9,9,9,1,1,6,5,5,6,9,6,6,9,9,6,1,9,1,9,3,1,9,264,2014-15,203922
349,By Year,2020-21,1610612753,ORL,2021-02-11T00:00:00,4,1,3,0.25,49.2,5.6,14.9,0.375,1.2,3.1,0.4,3.1,4.3,0.714,1.9,5.6,7.5,7.5,3.1,0.0,0.0,3.1,4.3,2.5,15.5,-11.8,32.5,0,0,31.7,4,4,3,4,2,4,4,4,4,4,1,4,4,2,1,1,1,4,4,4,4,1,1,4,4,3,4,1,1,4,264,2020-21,1628412
350,By Year,2019-20,1610612749,MIL,2020-08-13T00:00:00,9,6,3,0.667,43.2,8.4,18.7,0.451,2.2,7.7,0.286,3.7,6.2,0.588,1.8,5.1,7.0,10.6,4.0,1.8,0.4,1.8,4.0,4.8,22.7,0.7,49.6,0,0,46.9,3,3,3,1,4,1,2,1,1,1,3,3,1,4,2,3,2,1,1,1,3,2,2,3,1,1,1,1,1,1,264,2019-20,1628412
351,By Year,2018-19,1610612758,SAC,2019-04-10T00:00:00,38,16,22,0.421,44.7,7.3,17.4,0.42,1.4,6.6,0.219,4.0,5.9,0.684,0.6,3.8,4.4,8.6,3.7,1.6,0.4,1.2,3.5,5.1,20.0,-15.0,40.7,0,0,38.6,2,2,2,2,3,3,3,2,3,2,4,2,3,3,4,4,4,2,2,3,2,4,4,2,3,4,3,1,1,3,264,2018-19,1628412
352,By Year,2017-18,1610612758,SAC,2018-04-06T00:00:00,52,17,35,0.327,50.9,7.4,19.6,0.379,1.6,4.4,0.36,4.9,5.9,0.817,1.6,5.2,6.7,7.6,3.4,1.8,0.5,1.2,3.7,5.2,21.4,-1.8,44.3,0,0,41.8,1,1,1,3,1,2,1,3,2,3,2,1,2,1,3,2,3,3,3,2,1,3,3,1,2,2,2,1,1,2,264,2017-18,1628412
353,By Year,2020-21,1610612762,UTA,2021-05-14T00:00:00,17,14,3,0.824,49.2,7.0,18.0,0.389,6.0,13.7,0.439,1.7,1.7,1.0,2.3,7.3,9.7,1.3,2.7,3.3,1.0,1.3,9.7,3.0,21.7,5.0,45.6,0,0,47.3,16,13,15,3,9,13,8,15,1,1,3,16,16,1,16,15,17,15,2,1,2,1,1,16,6,4,5,15,1,2,264,2020-21,101141
354,By Year,2019-20,1610612749,MIL,2020-08-11T00:00:00,63,48,15,0.762,44.6,6.6,14.2,0.466,2.3,6.2,0.365,3.3,3.9,0.828,2.8,10.8,13.7,2.2,1.5,1.1,0.8,0.6,4.3,3.6,18.7,3.7,42.4,5,0,40.6,5,2,12,4,16,15,16,3,10,11,6,7,9,3,14,1,3,8,16,17,7,15,13,15,15,6,11,9,1,12,264,2019-20,101141
355,By Year,2018-19,1610612749,MIL,2019-04-10T00:00:00,67,49,18,0.731,45.9,6.2,14.2,0.438,2.2,6.0,0.363,2.3,2.8,0.824,3.5,7.8,11.3,1.9,1.8,1.2,0.7,0.7,6.4,4.2,16.9,8.9,37.3,3,0,36.1,3,1,11,5,15,16,15,9,12,12,9,15,15,4,8,12,11,13,14,15,9,14,4,14,16,2,16,10,1,16,264,2018-19,101141
356,By Year,2017-18,-1,TOT,2018-04-11T00:00:00,69,36,33,0.522,48.0,7.7,17.0,0.452,2.5,7.0,0.36,2.9,3.7,0.778,3.3,8.0,11.2,2.5,2.0,1.7,0.7,0.7,4.4,4.5,20.8,0.6,43.3,7,0,41.9,3,1,3,1,2,2,3,1,2,2,2,2,3,1,2,2,1,2,2,1,2,3,3,3,2,1,2,2,1,2,264,2017-18,101141
357,By Year,2017-18,1610612755,PHI,2018-04-11T00:00:00,23,20,3,0.87,46.1,7.7,17.6,0.439,2.5,6.9,0.361,2.7,3.7,0.733,3.7,9.2,12.8,3.2,2.4,1.4,0.7,0.4,5.4,4.9,20.7,8.0,45.0,6,0,43.6,14,11,15,2,14,7,9,8,7,9,10,12,13,12,6,5,5,2,6,10,8,16,9,7,10,3,7,7,1,7,264,2017-18,101141
358,By Year,2017-18,1610612737,ATL,2018-02-13T00:00:00,46,16,30,0.348,48.9,7.7,16.7,0.459,2.5,7.1,0.359,3.0,3.7,0.8,3.1,7.4,10.4,2.1,1.8,1.8,0.7,0.8,3.8,4.3,20.8,-3.0,42.4,1,0,41.0,12,12,9,16,10,9,13,5,6,7,12,11,12,6,11,14,13,11,13,3,12,13,16,13,8,14,12,12,1,9,264,2017-18,101141
359,By Year,2016-17,-1,TOT,2017-04-12T00:00:00,82,35,47,0.427,47.8,8.6,19.8,0.431,3.2,9.0,0.353,3.6,4.6,0.778,2.6,8.2,10.7,3.1,2.6,1.3,0.5,1.0,4.7,5.1,23.9,-0.7,44.3,10,0,44.5,1,2,1,3,3,1,1,2,1,1,3,1,1,1,3,1,2,1,1,3,3,2,1,1,1,2,1,1,1,1,264,2016-17,101141
360,By Year,2016-17,1610612737,ATL,2017-04-12T00:00:00,26,11,15,0.423,48.2,7.1,17.2,0.412,2.4,7.0,0.348,4.0,5.0,0.8,3.2,8.3,11.5,3.3,2.6,1.7,0.6,1.1,5.6,4.9,20.6,3.4,43.5,1,0,42.3,13,14,12,11,11,12,12,13,8,8,13,2,2,6,10,8,9,1,4,5,15,6,6,8,11,7,8,12,1,8,264,2016-17,101141
361,By Year,2016-17,1610612755,PHI,2017-02-15T00:00:00,53,21,32,0.396,47.8,9.4,21.4,0.44,3.5,9.8,0.359,3.6,4.7,0.768,2.3,8.0,10.4,3.2,2.6,1.1,0.5,1.1,4.4,5.3,25.9,-2.9,45.3,9,0,46.1,10,10,6,13,13,2,1,7,2,2,11,5,4,11,15,11,14,3,5,16,16,5,12,4,1,13,6,4,1,4,264,2016-17,101141
362,By Year,2016-17,1610612760,OKC,2016-10-30T00:00:00,3,3,0,1.0,44.0,4.3,11.3,0.375,2.1,8.5,0.25,0.0,0.0,0.0,1.4,9.9,11.3,0.7,2.8,2.1,0.7,0.0,3.5,2.1,10.6,9.9,31.0,0,0,30.5,17,17,17,1,17,17,17,17,13,3,17,17,17,17,17,3,10,17,1,2,11,17,17,17,17,1,17,15,1,17,264,2016-17,101141
363,By Year,2015-16,-1,TOT,2016-04-13T00:00:00,74,35,39,0.473,49.0,7.3,17.2,0.424,2.5,6.8,0.371,2.9,4.0,0.721,3.8,6.8,10.5,1.7,1.9,1.4,0.9,1.1,4.5,4.6,20.0,-3.6,40.0,4,0,39.2,2,2,2,2,1,3,2,3,3,3,1,3,2,3,1,3,3,3,3,2,1,1,2,2,3,3,3,3,1,3,264,2015-16,101141
364,By Year,2015-16,1610612753,ORL,2016-04-13T00:00:00,22,8,14,0.364,48.0,6.9,16.4,0.418,1.9,4.7,0.409,3.4,4.8,0.711,4.8,8.2,13.0,1.3,1.3,1.5,0.6,1.2,5.5,4.8,19.1,-11.9,41.8,1,0,39.6,15,16,14,14,12,14,14,12,14,14,4,6,3,15,2,9,4,16,17,8,13,2,8,9,14,17,13,12,1,14,264,2015-16,101141
365,By Year,2015-16,1610612765,DET,2016-02-08T00:00:00,52,27,25,0.519,49.4,7.4,17.5,0.425,2.7,7.4,0.363,2.7,3.8,0.725,3.4,6.3,9.7,1.9,2.0,1.3,0.9,1.0,4.1,4.5,20.3,-0.9,39.5,3,0,39.0,11,6,10,7,7,10,11,11,5,5,8,13,11,13,9,17,16,14,10,13,3,9,14,12,12,12,15,10,1,15,264,2015-16,101141
366,By Year,2014-15,1610612749,MIL,2015-04-15T00:00:00,58,26,32,0.448,50.4,10.0,21.3,0.472,2.8,7.3,0.389,2.6,4.1,0.645,3.1,7.5,10.6,2.1,1.7,1.4,0.7,1.1,5.7,6.1,25.6,0.9,46.0,6,0,45.3,8,7,6,10,6,1,2,2,3,6,5,14,8,16,12,13,12,10,15,12,10,3,5,1,2,9,4,7,1,5,264,2014-15,101141
367,By Year,2013-14,1610612749,MIL,2014-03-23T00:00:00,55,10,45,0.182,51.3,8.2,20.1,0.409,1.3,4.5,0.282,3.7,4.5,0.823,3.7,8.2,11.9,2.5,2.1,1.6,0.3,1.0,4.7,5.4,21.5,-9.3,43.0,8,0,40.9,9,15,1,17,2,6,3,14,16,15,16,3,6,5,5,10,8,6,9,7,17,11,10,3,7,15,10,5,1,10,264,2013-14,101141
368,By Year,2012-13,1610612749,MIL,2013-04-15T00:00:00,73,34,39,0.466,49.2,9.1,19.7,0.462,2.3,5.2,0.444,3.1,3.8,0.796,3.8,9.0,12.7,2.9,1.8,1.7,0.9,1.1,4.5,4.6,23.5,0.3,48.9,18,0,46.5,2,4,3,9,8,3,4,4,9,13,2,9,10,8,4,7,6,4,12,6,5,7,11,11,4,11,2,2,1,3,264,2012-13,101141
369,By Year,2011-12,1610612749,MIL,2012-04-23T00:00:00,60,28,32,0.467,50.5,9.0,18.2,0.492,1.6,3.4,0.455,4.4,5.6,0.781,6.0,10.2,16.1,2.2,2.3,1.3,1.3,1.0,4.1,5.6,23.8,0.5,52.0,20,0,48.9,6,5,6,8,4,4,7,1,15,17,1,1,1,10,1,2,1,9,7,14,1,8,15,2,3,10,1,1,1,1,264,2011-12,101141
370,By Year,2010-11,1610612749,MIL,2011-04-13T00:00:00,60,25,35,0.417,52.2,7.7,17.6,0.436,1.2,4.2,0.298,3.2,3.6,0.894,3.6,9.0,12.7,1.9,2.2,1.8,0.8,1.1,5.5,4.7,19.8,2.0,43.5,8,0,40.8,6,8,4,12,1,8,10,10,17,16,15,8,14,2,7,6,7,12,8,4,6,4,7,10,13,8,9,5,1,11,264,2010-11,101141
371,By Year,2009-10,1610612749,MIL,2010-04-14T00:00:00,81,46,35,0.568,50.8,8.7,19.5,0.443,2.2,6.5,0.336,3.0,4.2,0.715,4.2,9.6,13.8,2.2,1.9,1.4,0.6,1.0,6.7,5.1,22.5,4.4,46.7,11,0,44.8,1,3,4,6,3,5,5,6,11,10,14,10,7,14,3,4,2,7,11,9,14,10,3,5,5,5,3,3,1,6,264,2009-10,101141
372,By Year,2006-07,1610612749,MIL,2007-04-18T00:00:00,66,23,43,0.348,50.4,7.2,18.8,0.383,2.8,7.7,0.365,3.6,4.6,0.787,3.0,6.8,9.8,2.5,2.6,1.4,0.9,0.9,7.6,5.0,20.8,-10.4,40.6,0,0,40.5,4,9,2,15,5,11,6,16,4,4,7,4,5,9,13,16,15,5,3,11,4,12,2,6,9,16,14,15,1,13,264,2006-07,101141
373,By Year,2020-21,1610612749,MIL,2021-05-16T00:00:00,1,0,1,0.0,44.5,8.5,18.3,0.462,1.4,7.0,0.2,4.2,4.2,1.0,2.8,5.6,8.5,4.2,5.6,0.0,1.4,0.0,5.6,4.2,22.5,15.5,37.6,0,0,39.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,1629091
374,By Year,2020-21,1610612754,IND,2021-05-10T00:00:00,53,23,30,0.434,45.6,7.8,14.9,0.525,1.9,4.7,0.398,3.6,4.4,0.819,1.0,4.0,5.0,2.6,2.7,1.7,0.5,0.8,4.7,3.3,21.1,-1.7,35.1,0,0,35.1,1,1,1,3,2,2,2,2,1,3,1,1,2,1,3,2,3,2,1,2,3,3,3,3,2,1,3,1,1,2,264,2020-21,1628410
375,By Year,2019-20,1610612754,IND,2020-08-14T00:00:00,31,16,15,0.516,46.6,6.4,14.8,0.43,1.5,5.5,0.264,1.7,3.0,0.552,1.1,3.7,4.8,5.7,2.3,1.6,0.9,1.3,4.6,2.9,15.9,-2.9,35.5,0,0,32.9,2,2,2,2,1,3,3,3,3,2,2,3,3,3,2,3,4,1,2,3,2,1,4,4,3,2,2,1,1,3,264,2019-20,1628410
376,By Year,2018-19,1610612754,IND,2019-04-10T00:00:00,23,14,9,0.609,45.0,4.7,13.7,0.344,1.5,5.8,0.259,3.2,5.2,0.625,1.9,3.2,5.2,2.1,2.1,2.6,1.1,0.9,5.6,4.1,14.2,-7.1,32.4,0,0,30.3,3,3,3,1,3,4,4,4,2,1,3,2,1,2,1,4,2,3,3,1,1,2,2,2,4,3,4,1,1,4,264,2018-19,1628410
377,By Year,2017-18,1610612754,IND,2018-04-10T00:00:00,1,0,1,0.0,43.3,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,40.0,-120.0,64.0,0,0,60.0,4,4,4,4,4,1,1,1,4,4,4,4,4,4,4,1,1,4,4,4,4,4,1,1,1,4,1,1,1,1,264,2017-18,1628410
378,By Year,2020-21,1610612756,PHX,2021-05-16T00:00:00,27,20,7,0.741,47.3,6.7,14.7,0.455,1.3,4.3,0.314,1.5,1.7,0.857,1.7,3.8,5.5,4.9,2.8,1.8,0.6,1.3,3.9,1.8,16.2,0.9,34.5,0,0,32.7,10,9,10,1,7,7,9,5,9,8,10,3,7,2,1,4,2,3,3,3,4,1,4,5,9,3,4,2,1,5,264,2020-21,202734
379,By Year,2019-20,1610612740,NOP,2020-08-11T00:00:00,56,27,29,0.482,46.2,8.4,19.8,0.426,2.9,7.6,0.377,1.4,2.0,0.689,1.4,4.5,5.9,3.5,1.8,1.5,0.5,0.9,3.6,1.9,21.1,-2.1,37.6,0,0,37.4,6,5,7,6,9,1,1,8,1,1,5,6,2,8,3,1,1,7,7,6,6,6,6,4,1,6,1,2,1,1,264,2019-20,202734
380,By Year,2018-19,1610612740,NOP,2019-03-06T00:00:00,53,21,32,0.396,46.0,8.1,16.7,0.481,2.4,5.5,0.432,1.4,1.9,0.763,1.1,2.9,4.0,3.2,1.9,1.3,0.3,0.8,3.5,1.6,19.9,0.3,32.2,0,0,32.5,8,8,5,8,10,2,4,2,3,4,2,5,5,6,5,10,10,10,5,10,9,7,7,8,2,4,8,2,1,6,264,2018-19,202734
381,By Year,2017-18,1610612740,NOP,2018-04-11T00:00:00,82,48,34,0.585,46.8,7.7,15.1,0.508,2.3,5.4,0.425,0.9,1.2,0.706,1.0,3.3,4.3,3.4,1.8,1.4,0.2,0.6,3.3,1.4,18.5,2.7,31.8,0,0,31.8,1,1,4,4,8,3,7,1,4,6,3,9,9,7,6,8,8,8,6,8,10,9,10,10,4,2,9,2,1,8,264,2017-18,202734
382,By Year,2016-17,1610612740,NOP,2017-04-12T00:00:00,73,32,41,0.438,48.1,7.5,16.4,0.457,2.0,5.5,0.37,1.5,2.0,0.77,0.9,3.1,4.0,4.3,1.6,1.3,0.8,0.6,3.5,1.7,18.5,-2.9,34.7,0,0,33.2,4,3,3,7,6,4,5,4,5,5,6,2,4,4,8,9,9,4,9,9,1,8,9,7,3,8,3,2,1,4,264,2016-17,202734
383,By Year,2015-16,1610612741,CHI,2016-04-03T00:00:00,59,29,30,0.492,49.1,7.3,15.1,0.481,1.8,4.0,0.452,0.9,1.4,0.629,0.7,4.4,5.2,3.8,2.1,1.4,0.7,1.0,4.0,1.6,17.2,-1.4,33.6,0,0,32.3,5,4,6,5,5,5,6,3,8,9,1,10,8,9,9,3,3,5,4,7,2,3,3,9,6,5,6,2,1,7,264,2015-16,202734
384,By Year,2014-15,1610612741,CHI,2015-04-15T00:00:00,56,36,20,0.643,50.0,6.1,13.8,0.446,1.3,3.8,0.342,1.2,2.0,0.6,1.2,3.4,4.6,3.3,1.4,2.0,0.6,1.0,4.5,2.1,14.8,-2.7,31.5,0,0,29.0,6,2,8,2,3,10,10,6,10,10,8,7,3,10,4,7,6,9,10,1,5,2,2,2,10,7,10,2,1,10,264,2014-15,202734
385,By Year,2013-14,1610612753,ORL,2014-04-16T00:00:00,79,22,57,0.278,49.6,6.4,15.0,0.428,1.9,5.3,0.354,1.7,2.2,0.765,1.0,3.5,4.5,3.7,1.8,2.0,0.4,1.0,3.5,2.0,16.4,-4.8,32.8,0,0,31.3,2,7,1,9,4,9,8,7,7,7,7,1,1,5,7,6,7,6,8,2,8,4,8,3,8,9,7,2,1,9,264,2013-14,202734
386,By Year,2012-13,1610612753,ORL,2013-04-17T00:00:00,75,19,56,0.253,50.8,7.2,18.1,0.396,2.0,5.9,0.34,1.4,1.8,0.797,1.4,3.6,5.0,6.2,3.2,1.5,0.7,0.5,3.7,2.2,17.8,-9.2,36.7,1,0,35.5,3,10,2,10,2,6,2,9,6,3,9,4,6,3,2,5,5,1,2,5,3,10,5,1,5,10,2,1,1,2,264,2012-13,202734
387,By Year,2011-12,1610612738,BOS,2012-04-26T00:00:00,38,24,14,0.632,51.1,6.6,17.4,0.381,2.6,6.9,0.378,1.1,1.1,1.0,0.6,4.5,5.1,5.2,3.2,1.7,0.5,0.9,5.1,1.7,17.0,4.8,34.2,0,0,34.3,9,6,9,3,1,8,3,10,2,2,4,8,10,1,10,2,4,2,1,4,7,5,1,6,7,1,5,2,1,3,264,2011-12,202734
388,By Year,2020-21,1610612753,ORL,2021-05-16T00:00:00,72,21,51,0.292,47.8,7.5,18.7,0.402,1.5,5.3,0.285,3.7,4.5,0.824,0.8,5.0,5.8,2.4,1.2,1.2,0.1,1.0,2.7,3.3,20.3,-11.4,33.6,0,0,32.6,1,2,1,3,3,2,1,2,2,2,2,1,1,1,2,4,3,4,3,2,4,2,4,1,1,4,1,1,1,2,264,2020-21,1628407
389,By Year,2019-20,1610612766,CHA,2020-02-12T00:00:00,39,10,29,0.256,48.7,6.0,17.3,0.348,1.3,4.7,0.284,2.5,3.8,0.66,1.1,6.0,7.1,3.7,2.6,1.6,0.1,1.4,3.7,3.0,15.9,-9.3,32.6,0,0,31.5,4,4,2,4,1,3,2,4,3,3,3,2,2,4,1,2,2,1,1,1,2,1,2,2,3,3,3,1,1,3,264,2019-20,1628407
390,By Year,2018-19,1610612766,CHA,2019-04-10T00:00:00,43,20,23,0.465,48.1,7.7,16.3,0.475,2.4,5.5,0.437,2.2,2.9,0.739,0.5,5.1,5.6,3.0,1.1,0.8,0.3,0.9,4.6,2.7,20.0,-1.4,33.4,0,0,33.2,3,3,4,2,2,1,3,1,1,1,1,3,3,3,3,3,4,2,4,4,1,3,1,3,2,2,2,1,1,1,264,2018-19,1628407
391,By Year,2017-18,1610612766,CHA,2018-03-31T00:00:00,53,25,28,0.472,47.1,4.8,12.7,0.375,0.7,2.8,0.256,1.3,1.7,0.8,0.3,7.9,8.2,2.5,1.5,1.1,0.1,0.3,3.0,1.7,11.6,0.7,27.2,0,0,25.4,2,1,3,1,4,4,4,3,4,4,4,4,4,2,4,1,1,3,2,3,3,4,3,4,4,1,4,1,1,4,264,2017-18,1628407
392,By Year,2020-21,1610612753,ORL,2021-05-16T00:00:00,13,3,10,0.231,46.2,6.4,9.0,0.714,0.0,0.0,0.0,5.9,8.8,0.676,6.2,9.8,16.0,2.8,2.1,1.3,2.6,0.5,4.6,6.4,18.8,-4.9,51.8,1,0,45.4,1,1,1,3,2,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,3,1,1,2,1,1,1,1,264,2020-21,1629743
393,By Year,2019-20,-1,TOT,2020-08-11T00:00:00,9,4,5,0.444,47.4,5.3,7.8,0.682,0.0,0.0,0.0,3.2,6.4,0.5,5.0,8.5,13.5,1.4,1.8,1.1,2.1,0.4,8.2,5.3,13.9,-12.5,40.1,0,0,35.2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2019-20,1629743
394,By Year,2019-20,1610612751,BKN,2020-08-11T00:00:00,5,3,2,0.6,45.6,7.5,9.6,0.778,0.0,0.0,0.0,2.7,6.4,0.417,4.3,8.0,12.3,1.1,1.6,1.1,2.7,0.0,7.5,4.8,17.6,-4.3,43.6,0,0,38.5,2,1,3,1,3,1,1,1,1,1,1,3,2,3,3,3,3,3,3,2,1,3,2,3,2,1,2,2,1,2,264,2019-20,1629743
395,By Year,2019-20,1610612765,DET,2020-03-11T00:00:00,4,1,3,0.25,50.9,1.1,4.3,0.25,0.0,0.0,0.0,4.3,6.4,0.667,6.4,9.6,16.0,2.1,2.1,1.1,1.1,1.1,9.6,6.4,6.4,-28.7,33.0,0,0,28.7,3,3,2,2,1,3,3,3,1,1,1,2,3,2,1,2,2,2,1,3,3,1,1,2,3,3,3,2,1,3,264,2019-20,1629743
396,By Year,2020-21,1610612760,OKC,2021-04-05T00:00:00,18,5,13,0.278,45.4,5.1,11.1,0.458,3.9,9.7,0.405,2.8,2.8,1.0,0.5,5.1,5.5,4.8,1.8,3.0,1.2,0.0,3.0,1.6,16.9,8.5,41.4,0,0,39.5,5,5,5,4,6,3,4,1,1,1,2,1,1,1,3,2,2,1,1,1,1,5,6,2,1,1,1,1,1,1,264,2020-21,203121
397,By Year,2018-19,1610612740,NOP,2019-03-28T00:00:00,69,31,38,0.449,45.6,4.9,12.6,0.39,3.5,9.5,0.365,1.5,1.8,0.789,0.4,3.0,3.3,3.8,1.5,1.0,0.6,0.4,4.3,1.6,14.7,0.4,27.8,0,0,28.6,2,2,1,2,5,4,1,5,3,2,4,3,3,5,5,5,5,2,4,5,4,1,4,4,3,3,3,1,1,2,264,2018-19,203121
398,By Year,2017-18,1610612740,NOP,2018-04-11T00:00:00,82,48,34,0.585,47.0,5.2,11.8,0.444,3.6,8.7,0.411,1.4,1.6,0.866,0.4,3.5,4.0,2.7,1.4,0.7,0.4,0.2,3.9,1.1,15.4,-0.5,26.0,0,0,27.8,1,1,3,1,4,1,2,2,2,3,1,4,4,3,4,3,3,5,5,6,5,4,5,5,2,4,5,1,1,3,264,2017-18,203121
399,By Year,2014-15,1610612740,NOP,2014-11-25T00:00:00,5,1,4,0.2,48.7,1.1,7.9,0.143,0.0,1.1,0.0,0.0,0.0,0.0,0.0,1.1,1.1,2.2,1.1,1.1,0.0,0.0,9.0,0.0,2.2,-13.5,9.2,0,0,7.9,6,6,6,6,3,6,6,6,6,6,6,6,6,6,6,6,6,6,6,4,6,5,1,6,6,6,6,1,1,6,264,2014-15,203121
400,By Year,2013-14,1610612740,NOP,2014-04-16T00:00:00,45,14,31,0.311,50.8,5.1,11.7,0.44,1.8,5.4,0.325,2.0,2.5,0.806,0.6,3.0,3.7,3.0,1.5,1.7,0.6,0.4,6.2,1.8,14.1,3.5,28.4,0,0,27.1,4,3,4,3,2,2,3,3,4,4,5,2,2,4,1,4,4,4,3,2,3,2,3,1,4,2,2,1,1,4,264,2013-14,203121
401,By Year,2012-13,1610612740,NOH,2013-04-17T00:00:00,52,14,38,0.269,52.9,3.4,8.2,0.407,1.7,4.3,0.393,0.6,0.6,1.0,0.6,5.3,5.9,3.4,1.8,1.3,0.9,0.3,6.8,1.6,9.0,-4.4,26.1,0,0,24.4,3,3,1,5,1,5,5,4,5,5,3,5,5,1,2,1,1,3,2,3,2,3,2,3,5,5,4,1,1,5,264,2012-13,203121
