,GROUP_SET,GROUP_VALUE,TEAM_ID,TEAM_ABBREVIATION,MAX_GAME_DATE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,CFID,CFPARAMS,PLAYER_ID
2964,By Year,2021-22,1610612749,MIL,2021-11-28T00:00:00,9,7,2,0.778,47.795,3.8,8.3,0.455,1.5,3.0,0.5,3.0,6.8,0.444,3.0,3.0,6.0,0.0,3.0,0.8,0.8,0.0,6.0,4.5,12.1,-36.9,20.8,0,0,22.6,1,1,2,1,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,2,264,2021-22,1630686
2965,By Year,2021-22,1610612755,PHI,2022-04-07T00:00:00,76,48,28,0.632,1736.3783333333333,5.1,11.7,0.437,3.2,8.0,0.403,1.1,1.2,0.881,0.5,3.7,4.2,2.1,1.2,0.6,0.3,0.6,3.9,1.3,14.5,1.4,24.2,0,0,25.9,1,2,1,4,1,4,6,4,3,3,3,3,3,3,6,6,6,3,5,6,2,4,2,3,4,2,5,2,1,5,264,2021-22,1627777
2966,By Year,2020-21,1610612762,UTA,2021-05-16T00:00:00,72,52,20,0.722,1154.4366666666667,5.5,12.6,0.437,3.9,9.1,0.425,0.7,0.7,0.957,0.9,4.6,5.5,1.8,1.6,0.8,0.2,0.3,3.6,0.8,15.6,11.0,26.4,1,0,28.8,2,1,3,2,2,2,2,3,1,1,1,6,6,2,2,4,4,5,4,3,3,6,3,5,2,1,3,1,1,2,264,2020-21,1627777
2967,By Year,2019-20,1610612762,UTA,2020-08-13T00:00:00,66,41,25,0.621,923.1916666666667,5.5,12.6,0.438,3.5,8.8,0.4,0.8,0.9,0.833,0.6,4.4,5.0,1.7,1.2,0.7,0.2,0.4,2.9,1.1,15.3,-1.6,25.3,0,0,27.3,3,3,2,5,3,3,4,2,2,2,4,4,4,4,5,5,5,6,6,4,4,5,4,4,3,4,4,2,1,4,264,2019-20,1627777
2968,By Year,2018-19,1610612762,UTA,2019-04-10T00:00:00,59,41,18,0.695,516.3483333333334,6.0,12.6,0.475,3.0,7.3,0.41,1.4,1.7,0.833,0.8,5.3,6.1,2.4,1.6,0.7,0.4,0.8,4.0,1.3,16.4,-6.5,29.1,0,0,30.1,4,3,4,3,4,1,3,1,4,4,2,1,2,4,4,3,3,2,3,5,1,3,1,2,1,5,2,2,1,1,264,2018-19,1627777
2969,By Year,2017-18,1610612762,UTA,2018-04-10T00:00:00,9,9,0,1.0,31.68,4.5,12.5,0.364,0.0,4.5,0.0,1.1,2.3,0.5,3.4,6.8,10.2,3.4,3.4,2.3,0.0,1.1,1.1,2.3,10.2,-14.8,31.0,0,0,28.4,6,6,6,1,6,5,5,5,6,6,6,2,1,6,1,1,1,1,1,1,5,2,6,1,5,6,1,2,1,3,264,2017-18,1627777
2970,By Year,2016-17,1610612754,IND,2017-03-29T00:00:00,23,11,12,0.478,92.73166666666667,3.5,14.0,0.25,0.4,4.7,0.083,0.8,0.8,1.0,0.8,5.8,6.6,1.9,1.9,1.2,0.0,2.7,2.3,0.8,8.2,1.2,20.5,0,0,19.4,5,5,5,6,5,6,1,6,5,5,5,5,5,1,3,2,2,4,2,2,5,1,5,6,6,3,6,2,1,6,264,2016-17,1627777
2971,By Year,2021-22,1610612742,DAL,2021-12-31T00:00:00,4,2,2,0.5,19.161666666666665,0.0,9.4,0.0,0.0,7.5,0.0,1.9,3.8,0.5,0.0,9.4,9.4,0.0,1.9,0.0,0.0,1.9,7.5,1.9,1.9,-50.7,11.3,0,0,11.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2021-22,1628994
2972,By Year,2018-19,1610612756,PHX,2018-12-11T00:00:00,1,0,1,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54.9,7.3,0,0,6.1,2,2,2,2,2,1,2,1,1,2,1,2,2,2,1,2,2,1,2,1,1,2,2,2,2,2,2,1,1,2,264,2018-19,1628994
2973,By Year,2021-22,1610612749,MIL,2022-04-08T00:00:00,54,36,18,0.667,1253.2033333333334,3.4,7.9,0.429,1.2,3.8,0.306,1.6,1.8,0.919,1.1,3.4,4.5,3.4,1.2,1.2,0.2,0.4,2.0,1.8,9.6,9.0,23.1,0,0,21.4,8,9,8,7,11,17,17,15,15,11,16,16,17,1,3,8,5,16,15,8,15,12,15,17,17,1,17,5,2,17,264,2021-22,201588
2974,By Year,2020-21,-1,TOT,2021-05-16T00:00:00,30,16,14,0.533,671.595,5.1,10.6,0.482,1.7,4.3,0.388,2.1,2.7,0.8,0.9,2.4,3.3,3.9,1.7,1.2,0.3,0.6,1.7,3.2,14.0,-0.5,26.6,0,0,25.8,3,3,3,2,3,1,1,1,2,1,2,2,2,2,2,3,3,1,2,2,2,1,3,1,1,2,2,1,1,1,264,2020-21,201588
2975,By Year,2020-21,1610612755,PHI,2021-05-16T00:00:00,16,10,6,0.625,303.035,4.0,9.1,0.442,1.1,2.7,0.391,2.3,3.0,0.76,1.0,2.9,3.8,3.6,2.3,1.3,0.4,1.1,2.3,3.6,11.4,0.8,24.0,0,0,23.2,15,15,17,9,17,15,15,12,16,16,7,10,8,16,6,13,11,15,1,3,8,1,13,5,16,13,16,5,2,16,264,2020-21,201588
2976,By Year,2020-21,1610612760,OKC,2021-01-24T00:00:00,14,6,8,0.429,368.56,6.0,11.7,0.508,2.1,5.6,0.386,2.1,2.4,0.84,0.8,2.1,2.8,4.2,1.2,1.2,0.2,0.3,1.2,2.8,16.1,-1.6,28.7,0,0,28.0,16,16,16,15,15,3,4,3,3,1,8,12,13,5,11,16,16,5,16,12,14,15,17,10,3,15,5,5,2,5,264,2020-21,201588
2977,By Year,2019-20,1610612749,MIL,2020-08-11T00:00:00,59,47,12,0.797,1271.2016666666666,5.5,10.6,0.516,2.3,5.0,0.46,2.4,2.9,0.842,1.4,3.6,5.0,5.1,1.6,1.3,0.1,0.6,2.4,2.7,15.7,8.5,32.2,0,0,31.0,7,5,12,1,8,6,8,1,1,4,2,8,10,4,1,3,2,2,8,2,16,7,10,13,4,2,3,5,2,3,264,2019-20,201588
2978,By Year,2018-19,-1,TOT,2019-04-10T00:00:00,60,39,21,0.65,1302.305,4.7,10.4,0.452,1.3,4.2,0.314,1.9,2.3,0.824,1.1,3.0,4.1,3.7,1.4,1.4,0.2,0.5,2.8,2.5,12.7,4.0,26.7,0,0,25.1,2,1,2,1,2,2,2,3,3,2,3,3,3,1,1,1,1,2,3,1,3,2,1,3,3,1,1,1,1,3,264,2018-19,201588
2979,By Year,2018-19,1610612749,MIL,2019-04-10T00:00:00,47,37,10,0.787,958.15,4.3,10.1,0.428,1.3,4.7,0.28,2.0,2.4,0.815,1.0,3.5,4.5,3.7,1.2,1.5,0.3,0.5,2.5,2.6,11.9,7.1,27.1,0,0,25.1,11,8,14,2,13,13,13,16,12,6,17,13,12,7,5,4,3,11,17,1,11,11,9,14,14,3,8,5,2,13,264,2018-19,201588
2980,By Year,2018-19,1610612739,CLE,2018-12-05T00:00:00,13,2,11,0.154,344.155,5.8,11.2,0.514,1.4,2.9,0.464,1.8,2.1,0.85,1.3,1.6,2.8,3.8,2.1,1.3,0.1,0.7,3.7,2.2,14.6,-4.7,25.7,0,0,25.3,17,17,13,17,16,4,6,2,11,15,1,14,16,3,2,17,17,9,3,5,17,5,2,16,8,16,14,5,2,11,264,2018-19,201588
2981,By Year,2017-18,-1,TOT,2018-04-11T00:00:00,67,28,39,0.418,1812.1266666666668,4.7,10.2,0.46,1.7,4.1,0.415,2.2,2.8,0.786,0.8,2.8,3.6,3.7,1.7,1.2,0.5,0.4,2.5,3.1,13.3,-2.4,26.6,0,0,25.7,1,2,1,3,1,3,3,2,1,3,1,1,1,3,3,2,2,3,1,3,1,3,2,2,2,3,3,1,1,2,264,2017-18,201588
2982,By Year,2017-18,1610612739,CLE,2018-04-11T00:00:00,24,15,9,0.625,669.0,4.5,10.1,0.444,1.5,4.1,0.351,1.8,2.2,0.805,1.1,2.4,3.4,3.6,1.5,1.2,0.8,0.5,2.9,2.5,12.2,6.7,26.2,0,0,24.6,14,13,15,9,14,12,14,9,9,9,14,15,14,9,4,15,13,13,11,10,1,9,5,15,13,4,13,5,2,14,264,2017-18,201588
2983,By Year,2017-18,1610612758,SAC,2018-02-05T00:00:00,43,13,30,0.302,1143.1266666666668,4.8,10.3,0.469,1.8,4.0,0.453,2.4,3.1,0.778,0.7,3.0,3.7,3.7,1.9,1.2,0.4,0.3,2.4,3.4,13.9,-7.8,26.9,0,0,26.4,12,14,2,16,12,8,12,7,5,10,3,7,7,13,13,11,12,10,6,7,6,16,11,7,9,17,10,5,2,7,264,2017-18,201588
2984,By Year,2016-17,1610612762,UTA,2017-04-12T00:00:00,49,33,16,0.673,1543.9916666666666,6.7,14.1,0.477,2.2,5.4,0.403,3.7,4.6,0.801,0.5,3.4,3.9,4.8,2.0,1.2,0.3,0.4,2.7,4.4,19.3,6.0,33.4,0,0,33.0,10,11,10,6,6,2,2,5,2,3,5,2,1,10,16,9,10,4,4,13,12,13,7,1,2,5,2,5,2,2,264,2016-17,201588
2985,By Year,2015-16,1610612754,IND,2016-04-12T00:00:00,74,41,33,0.554,2524.4133333333334,4.6,10.5,0.441,1.8,4.5,0.408,1.6,2.1,0.76,0.8,3.4,4.2,3.7,1.4,1.2,0.2,0.5,2.1,2.8,12.7,1.4,26.2,0,0,25.4,6,7,1,14,2,11,11,14,6,7,4,17,15,16,9,5,7,12,13,11,13,10,14,11,11,12,12,5,2,10,264,2015-16,201588
2986,By Year,2014-15,1610612754,IND,2015-04-15T00:00:00,43,26,17,0.605,1267.1283333333333,7.2,15.2,0.477,2.0,5.5,0.358,3.2,4.1,0.79,0.7,4.4,5.1,6.3,2.0,1.3,0.4,0.7,3.2,4.2,19.7,4.6,38.1,2,1,36.3,12,12,9,13,10,1,1,6,4,2,13,4,4,11,12,1,1,1,5,6,5,4,4,3,1,9,1,2,1,1,264,2014-15,201588
2987,By Year,2013-14,1610612754,IND,2014-04-16T00:00:00,76,50,26,0.658,2433.6883333333335,4.0,9.1,0.442,1.4,3.8,0.365,2.1,2.6,0.807,0.8,3.4,4.2,3.9,1.4,1.1,0.3,0.5,2.3,2.9,11.6,4.7,25.4,0,0,24.0,3,3,5,8,3,16,16,12,10,12,12,11,11,8,10,6,8,7,14,15,10,8,12,8,15,7,15,5,2,15,264,2013-14,201588
2988,By Year,2012-13,1610612754,IND,2013-04-14T00:00:00,76,46,30,0.605,2619.616666666667,5.3,12.0,0.443,1.8,4.9,0.368,2.4,2.9,0.817,0.6,3.3,3.9,4.9,1.6,1.1,0.4,0.4,1.8,2.8,14.8,5.7,29.6,3,0,28.3,3,6,2,12,1,7,3,10,7,5,10,9,9,6,15,10,9,3,10,14,7,14,16,12,7,6,4,1,2,4,264,2012-13,201588
2989,By Year,2011-12,1610612754,IND,2012-04-25T00:00:00,50,35,15,0.7,1274.155,4.7,10.7,0.442,1.5,4.2,0.367,2.6,3.3,0.778,0.9,3.4,4.3,4.1,1.5,1.2,0.5,0.3,2.8,2.9,13.6,2.2,28.4,0,0,26.8,9,10,11,4,7,10,7,11,8,8,11,6,6,13,7,7,6,6,12,9,3,17,6,9,10,11,6,5,2,6,264,2011-12,201588
2990,By Year,2010-11,1610612759,SAS,2011-04-13T00:00:00,76,56,20,0.737,2147.9766666666665,4.8,10.6,0.453,1.3,3.4,0.377,3.9,4.5,0.863,0.4,2.9,3.3,3.2,1.7,1.1,0.4,0.7,2.6,3.7,14.8,4.7,26.4,0,0,25.6,3,1,7,3,5,9,9,8,13,13,9,1,2,2,17,12,14,17,7,16,9,6,8,4,6,8,11,5,2,9,264,2010-11,201588
2991,By Year,2009-10,1610612759,SAS,2010-04-14T00:00:00,78,48,30,0.615,2276.3333333333335,5.6,11.7,0.478,1.2,3.0,0.399,2.9,3.7,0.772,0.7,2.6,3.2,3.6,1.6,1.1,0.4,0.8,3.5,3.5,15.2,3.2,27.4,1,0,26.3,1,4,2,11,4,5,5,4,14,14,6,5,5,15,14,14,15,14,9,17,4,3,3,6,5,10,7,3,2,8,264,2009-10,201588
2992,By Year,2008-09,1610612759,SAS,2009-04-15T00:00:00,77,52,25,0.675,1269.8033333333333,4.3,10.5,0.403,0.7,2.1,0.329,3.2,4.1,0.781,0.9,3.6,4.5,3.9,2.1,1.3,0.6,0.9,4.3,4.2,12.4,0.6,27.1,1,0,25.2,2,2,6,5,9,14,10,17,17,17,15,3,3,12,8,2,4,8,2,4,2,2,1,2,12,14,9,3,2,12,264,2008-09,201588
2993,By Year,2021-22,1610612761,TOR,2022-04-10T00:00:00,70,44,26,0.629,2447.9016666666666,6.6,16.0,0.414,3.1,8.0,0.383,2.6,3.0,0.853,0.4,2.4,2.8,2.1,1.1,1.8,0.3,0.6,2.1,2.2,18.9,2.5,30.5,0,0,31.0,1,1,2,2,1,2,3,2,2,3,3,1,1,1,4,3,3,1,2,1,3,2,2,2,1,1,1,1,1,1,264,2021-22,1629018
2994,By Year,2020-21,-1,TOT,2021-05-11T00:00:00,58,29,29,0.5,1801.985,6.4,15.7,0.408,3.3,8.6,0.385,1.7,2.1,0.783,0.5,2.5,3.0,1.6,0.9,1.1,0.2,0.4,1.8,1.8,17.7,-1.1,26.9,0,0,28.3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,1629018
2995,By Year,2020-21,1610612761,TOR,2021-05-11T00:00:00,17,5,12,0.294,540.0016666666667,6.9,17.4,0.395,2.9,8.3,0.355,1.7,2.1,0.806,0.4,3.7,4.1,1.5,0.8,1.3,0.3,0.5,1.9,1.9,18.3,-3.4,29.2,0,0,29.9,4,5,4,5,4,1,1,4,4,2,4,2,4,3,3,1,1,5,4,3,4,3,3,3,2,5,2,1,1,2,264,2020-21,1629018
2996,By Year,2020-21,1610612757,POR,2021-03-23T00:00:00,41,24,17,0.585,1261.9833333333333,6.2,14.9,0.414,3.5,8.7,0.397,1.7,2.1,0.773,0.6,2.0,2.6,1.7,0.9,1.1,0.2,0.4,1.8,1.7,17.5,-0.2,25.9,0,0,27.6,3,3,3,3,3,3,4,3,1,1,2,3,3,4,2,5,5,2,3,4,5,4,4,4,3,2,3,1,1,3,264,2020-21,1629018
2997,By Year,2019-20,1610612757,POR,2020-08-13T00:00:00,61,29,32,0.475,1331.9966666666667,5.3,11.9,0.444,3.0,7.2,0.418,1.0,1.2,0.822,0.7,2.0,2.7,1.6,0.6,1.3,0.4,0.3,2.4,1.4,14.6,-1.4,25.0,0,0,25.5,2,2,1,4,2,4,5,1,3,4,1,4,5,2,1,4,4,3,5,2,2,5,1,5,4,3,4,1,1,4,264,2019-20,1629018
2998,By Year,2018-19,1610612757,POR,2019-04-10T00:00:00,15,14,1,0.933,110.55,5.2,16.3,0.32,1.6,6.8,0.238,1.0,2.3,0.429,0.3,3.3,3.6,1.6,1.3,0.3,0.7,0.7,1.3,2.3,13.0,-2.6,21.4,0,0,21.8,5,4,5,1,5,5,2,5,5,5,5,5,2,5,5,2,2,4,1,5,1,1,5,1,5,4,5,1,1,5,264,2018-19,1629018
2999,By Year,2021-22,1610612744,GSW,2022-04-10T00:00:00,71,47,24,0.662,1247.685,6.1,9.9,0.616,1.2,3.5,0.358,1.0,1.7,0.603,2.1,5.0,7.1,1.8,1.2,2.8,0.6,0.3,3.8,1.5,14.5,5.2,34.9,1,0,31.5,1,1,1,3,1,3,5,3,4,6,3,3,4,3,4,3,3,6,5,3,4,5,6,3,3,2,3,1,1,3,264,2021-22,1627780
3000,By Year,2020-21,1610612744,GSW,2021-04-27T00:00:00,10,7,3,0.7,40.41166666666667,8.9,11.6,0.769,1.8,3.6,0.5,2.7,3.6,0.75,1.8,8.0,9.8,0.9,0.9,5.3,0.9,0.0,7.1,3.6,22.3,0.9,53.2,0,0,47.2,5,3,6,1,6,2,3,1,2,5,1,1,1,1,5,1,1,7,7,2,3,6,1,1,2,4,2,4,1,2,264,2020-21,1627780
3001,By Year,2019-20,1610612764,WAS,2020-03-10T00:00:00,29,13,16,0.448,431.78,4.0,9.7,0.414,1.1,3.8,0.283,0.3,0.7,0.5,2.2,4.5,6.7,4.0,1.7,2.8,0.6,0.6,4.5,0.9,9.4,-11.6,31.8,1,0,27.8,2,2,2,5,2,6,6,5,5,4,5,5,6,5,3,4,4,3,3,4,6,3,4,5,6,6,5,1,1,5,264,2019-20,1627780
3002,By Year,2018-19,1610612764,WAS,2019-01-30T00:00:00,3,2,1,0.667,15.916666666666666,11.3,18.1,0.625,2.3,4.5,0.5,0.0,0.0,0.0,2.3,2.3,4.5,9.0,2.3,6.8,2.3,0.0,4.5,0.0,24.9,24.9,68.8,0,0,58.8,7,6,7,2,7,1,1,2,1,1,1,7,7,7,2,7,6,1,2,1,1,6,3,7,1,1,1,4,1,1,264,2018-19,1627780
3003,By Year,2017-18,-1,TOT,2018-04-11T00:00:00,23,10,13,0.435,220.86,4.9,12.1,0.405,1.0,4.1,0.24,0.5,1.5,0.333,2.1,5.1,7.2,3.4,1.1,1.1,0.5,0.7,4.9,0.8,11.2,2.0,28.7,1,0,26.1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2017-18,1627780
3004,By Year,2017-18,1610612747,LAL,2018-04-11T00:00:00,11,4,7,0.364,115.15666666666667,5.3,12.8,0.415,1.3,4.1,0.308,0.3,1.9,0.167,2.8,5.6,8.4,3.8,1.3,1.3,0.6,0.3,4.1,0.9,12.2,0.0,32.3,1,0,29.4,4,5,3,6,3,4,2,4,3,3,4,6,2,6,1,2,2,4,4,5,5,4,5,4,4,5,4,1,1,4,264,2017-18,1627780
3005,By Year,2017-18,1610612749,MIL,2017-12-16T00:00:00,12,6,6,0.5,105.70333333333333,4.4,11.2,0.394,0.7,4.1,0.167,0.7,1.0,0.667,1.4,4.4,5.8,3.1,1.0,1.0,0.3,1.0,5.8,0.7,10.2,4.1,24.8,0,0,22.5,3,4,4,4,4,5,4,6,6,2,6,4,5,2,6,5,5,5,6,7,7,2,2,6,5,3,6,4,1,6,264,2017-18,1627780
3006,By Year,2016-17,1610612749,MIL,2017-04-12T00:00:00,6,2,4,0.333,99.23333333333333,2.9,8.0,0.364,0.4,3.3,0.111,1.1,1.8,0.6,0.0,4.4,4.4,4.7,3.6,1.1,1.5,1.1,3.3,1.8,7.3,-21.0,23.5,0,0,21.8,6,6,5,7,5,7,7,7,7,7,7,2,3,4,7,6,7,2,1,6,2,1,7,2,7,7,7,4,1,7,264,2016-17,1627780
3007,By Year,2021-22,1610612753,ORL,2022-03-22T00:00:00,61,16,45,0.262,1730.2033333333334,5.0,11.5,0.434,2.4,6.3,0.384,1.7,2.0,0.874,0.7,1.8,2.5,2.2,1.3,1.2,0.2,0.6,2.3,1.5,14.1,-4.3,23.5,0,0,24.2,3,7,1,8,5,5,5,5,2,1,3,6,6,2,6,8,8,6,7,6,8,7,5,8,5,7,7,1,1,5,264,2021-22,203914
3008,By Year,2020-21,-1,TOT,2021-05-16T00:00:00,39,15,24,0.385,1080.2066666666667,4.6,11.5,0.4,1.6,4.7,0.34,2.1,2.6,0.821,0.7,1.9,2.6,2.6,1.2,0.9,0.4,0.8,2.4,2.1,12.9,-2.8,22.7,0,0,22.4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,264,2020-21,203914
3009,By Year,2020-21,1610612753,ORL,2021-05-16T00:00:00,20,4,16,0.2,498.78833333333336,5.0,13.6,0.365,1.7,4.8,0.364,3.0,3.5,0.875,0.6,1.7,2.3,3.3,1.7,0.8,0.5,1.4,2.5,2.2,14.7,-13.1,24.7,0,0,24.7,8,9,8,9,9,6,3,8,5,6,4,1,1,1,8,9,9,1,3,9,1,1,3,3,4,9,4,1,1,4,264,2020-21,203914
3010,By Year,2020-21,1610612743,DEN,2021-02-17T00:00:00,19,11,8,0.579,581.4183333333333,4.3,9.7,0.442,1.5,4.6,0.32,1.4,1.9,0.733,0.8,2.1,2.9,2.0,0.9,1.1,0.2,0.4,2.3,1.9,11.4,6.1,20.9,0,0,20.4,9,8,9,3,8,8,9,4,7,7,8,9,9,9,4,7,6,8,9,8,6,9,6,5,8,1,8,1,1,8,264,2020-21,203914
3011,By Year,2019-20,1610612743,DEN,2020-03-11T00:00:00,56,37,19,0.661,1780.2,4.4,10.5,0.42,1.4,4.2,0.333,1.5,1.9,0.815,0.5,2.8,3.3,2.4,1.2,1.5,0.3,0.5,2.3,1.7,11.7,2.5,23.5,0,0,22.5,6,2,6,2,4,7,8,7,8,9,7,8,8,5,9,1,3,5,8,3,4,8,4,7,7,4,6,1,1,7,264,2019-20,203914
3012,By Year,2018-19,1610612743,DEN,2019-04-10T00:00:00,57,38,19,0.667,1639.2433333333333,5.9,14.0,0.424,1.8,5.3,0.339,2.5,3.2,0.799,0.9,2.6,3.5,2.8,1.5,1.2,0.4,0.9,2.5,2.7,16.2,5.0,28.0,0,0,27.5,4,1,6,1,6,3,2,6,4,3,6,2,2,6,3,3,2,4,5,7,2,3,2,1,3,2,3,1,1,3,264,2018-19,203914
3013,By Year,2017-18,1610612743,DEN,2018-04-11T00:00:00,67,37,30,0.552,2304.55,6.9,14.2,0.485,2.4,6.2,0.396,2.1,2.5,0.827,0.6,2.2,2.7,3.0,1.9,1.9,0.2,0.6,1.9,2.3,18.3,2.7,30.7,0,0,30.8,2,2,4,4,2,1,1,2,1,2,2,4,4,3,7,5,7,3,2,2,7,6,8,2,1,3,1,1,1,1,264,2017-18,203914
3014,By Year,2016-17,1610612743,DEN,2017-04-11T00:00:00,57,29,28,0.509,1782.2883333333334,6.5,12.9,0.502,2.2,5.2,0.42,2.1,2.7,0.776,1.0,2.6,3.6,3.3,1.5,1.4,0.2,0.7,1.9,1.9,17.2,1.6,29.7,0,0,29.4,4,5,5,5,3,2,4,1,3,5,1,3,3,7,2,2,1,2,4,4,9,4,9,6,2,5,2,1,1,2,264,2016-17,203914
3015,By Year,2015-16,1610612743,DEN,2016-04-13T00:00:00,76,31,45,0.408,2438.6366666666668,5.3,11.3,0.469,1.6,4.4,0.354,1.6,2.0,0.82,0.8,2.5,3.2,2.2,1.4,1.4,0.3,0.7,2.1,1.5,13.8,-3.1,24.6,0,0,24.1,1,4,1,6,1,4,6,3,6,8,5,7,7,4,5,4,4,7,6,5,5,5,7,9,6,6,5,1,1,6,264,2015-16,203914
3016,By Year,2014-15,1610612743,DEN,2015-04-15T00:00:00,55,18,37,0.327,718.955,3.3,10.9,0.304,1.1,5.2,0.204,1.8,2.4,0.745,1.1,2.2,3.2,1.5,1.9,2.0,0.4,1.0,3.6,2.1,9.4,-8.7,20.4,0,0,19.7,7,6,3,7,7,9,7,9,9,4,9,5,5,8,1,6,5,9,1,1,3,2,1,4,9,8,9,1,1,9,264,2014-15,203914
3017,By Year,2021-22,1610612740,NOP,2022-04-10T00:00:00,38,20,18,0.526,378.2216666666667,3.1,8.4,0.375,2.7,6.7,0.4,0.7,1.0,0.7,2.2,6.4,8.6,1.7,1.0,1.2,0.7,0.6,1.9,0.9,9.6,-1.7,27.2,0,0,26.4,2,2,2,5,3,3,3,3,2,3,1,2,2,5,2,2,2,3,2,2,4,1,6,5,2,4,2,1,1,2,264,2021-22,1629109
3018,By Year,2020-21,-1,TOT,2021-05-16T00:00:00,39,12,27,0.308,653.7633333333333,2.2,7.3,0.303,1.7,5.9,0.287,0.4,0.6,0.8,1.8,4.5,6.3,1.7,0.9,0.7,0.4,0.3,1.9,0.9,6.6,-6.1,19.1,0,0,18.5,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,1,2,264,2020-21,1629109
3019,By Year,2020-21,1610612755,PHI,2021-05-16T00:00:00,2,2,0,1.0,12.783333333333333,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.6,2.8,0.0,2.8,0.0,0.0,2.8,0.0,0.0,0.0,19.4,0,0,14.1,6,6,6,1,6,6,6,6,6,6,6,6,6,6,6,3,7,1,6,1,6,5,2,6,6,3,5,1,1,6,264,2020-21,1629109
3020,By Year,2020-21,1610612743,DEN,2021-04-07T00:00:00,2,2,0,1.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.5,10.5,0,0,8.8,6,6,6,1,7,6,7,6,6,6,6,6,6,6,6,1,1,7,6,7,6,5,7,6,6,7,7,1,1,7,264,2020-21,1629109
3021,By Year,2020-21,1610612753,ORL,2021-03-23T00:00:00,35,8,27,0.229,636.88,2.3,7.4,0.305,1.8,6.1,0.287,0.5,0.6,0.8,1.9,4.5,6.3,1.7,1.0,0.7,0.4,0.3,1.9,1.0,6.7,-5.8,19.1,0,0,18.7,3,5,1,7,2,5,5,5,5,4,5,3,3,4,4,6,6,4,1,4,5,2,5,3,5,5,6,1,1,5,264,2020-21,1629109
3022,By Year,2019-20,-1,TOT,2020-08-13T00:00:00,42,23,19,0.548,566.3666666666667,3.4,8.5,0.406,2.5,7.1,0.351,0.6,0.6,0.9,2.4,4.6,7.0,1.1,0.6,0.4,1.4,0.1,2.9,1.0,9.9,-3.6,24.6,0,0,24.0,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,264,2019-20,1629109
3023,By Year,2019-20,1610612753,ORL,2020-08-13T00:00:00,24,11,13,0.458,354.7183333333333,3.1,7.5,0.419,2.1,6.1,0.35,0.3,0.3,1.0,2.6,4.5,7.1,0.5,0.8,0.4,1.5,0.0,2.5,0.9,8.7,-7.0,23.0,0,0,22.3,4,4,4,6,4,2,4,1,4,5,3,5,5,1,1,7,3,6,3,5,1,5,4,4,3,6,4,1,1,4,264,2019-20,1629109
3024,By Year,2019-20,1610612745,HOU,2019-12-31T00:00:00,18,12,6,0.667,211.64833333333334,3.9,10.0,0.39,3.1,8.7,0.353,1.0,1.2,0.857,1.9,4.9,6.8,2.0,0.3,0.3,1.2,0.2,3.6,1.2,11.9,2.2,27.4,0,0,26.9,5,3,5,3,5,1,1,2,1,1,2,1,1,3,3,5,4,2,5,6,3,3,1,1,1,1,1,1,1,1,264,2019-20,1629109
3025,By Year,2018-19,1610612745,HOU,2019-04-07T00:00:00,51,33,18,0.647,640.6066666666667,2.8,8.5,0.331,2.3,7.8,0.297,0.4,0.4,1.0,1.3,5.2,6.5,1.0,0.4,1.1,1.5,0.2,2.6,1.0,8.3,1.5,25.0,0,0,23.3,1,1,2,4,1,4,2,4,3,2,4,4,4,1,5,4,5,5,4,3,2,4,3,2,4,2,3,1,1,3,264,2018-19,1629109
